Date,Open,High,Low,Close,Adj Close,Volume
2008-06-12,134.600006,135.869995,133.520004,134.449997,104.963837,252791800
2008-06-13,135.169998,136.520004,134.419998,136.149994,106.290993,244726900
2008-06-16,135.550003,136.929993,135.460007,136.229996,106.353455,185832500
2008-06-17,137.070007,137.119995,135.369995,135.570007,105.838219,191707700
2008-06-18,134.690002,135.520004,133.710007,134.250000,104.807709,265893000
2008-06-19,134.149994,135.240005,133.500000,134.419998,104.940414,304204900
2008-06-20,132.839996,133.089996,131.220001,131.580002,103.237068,289275700
2008-06-23,132.089996,132.229996,131.320007,131.449997,103.135040,165096400
2008-06-24,131.050003,132.440002,130.190002,131.190002,102.931046,267300600
2008-06-25,131.720001,133.399994,131.240005,131.809998,103.417511,287853900
2008-06-26,130.570007,131.419998,128.080002,128.229996,100.608673,297775000
2008-06-27,128.279999,128.860001,127.040001,127.529999,100.059456,303423400
2008-06-30,127.889999,128.910004,127.300003,127.980003,100.412506,258842600
2008-07-01,126.519997,128.470001,125.930000,128.380005,100.726341,388622000
2008-07-02,128.789993,129.160004,125.949997,126.180000,99.000221,288064600
2008-07-03,127.110001,127.110001,124.989998,126.309998,99.102234,239352500
2008-07-07,126.790001,127.339996,123.919998,125.019997,98.090103,372427300
2008-07-08,124.989998,127.389999,124.199997,127.239998,99.831909,375973700
2008-07-09,127.500000,127.739998,124.389999,124.790001,97.909645,336729400
2008-07-10,124.430000,125.790001,123.580002,125.300003,98.309792,436475700
2008-07-11,123.970001,125.900002,122.489998,123.839996,97.164246,481124600
2008-07-14,125.260002,125.500000,122.400002,122.720001,96.285522,322720800
2008-07-15,121.800003,123.489998,120.019997,120.989998,94.928162,502502500
2008-07-16,121.449997,124.570000,121.099998,123.959999,97.258430,371642900
2008-07-17,125.139999,126.260002,124.089996,125.199997,98.231316,375490600
2008-07-18,126.169998,126.419998,125.150002,125.980003,98.843338,267030100
2008-07-21,126.510002,126.800003,125.190002,126.050003,98.898247,222863000
2008-07-22,125.150002,127.800003,124.849998,127.480003,100.020218,296904200
2008-07-23,127.889999,129.149994,127.550003,128.169998,100.561577,311698400
2008-07-24,128.339996,128.410004,125.160004,125.510002,98.474548,248634500
2008-07-25,125.889999,126.489998,125.169998,125.480003,98.451027,219131000
2008-07-28,125.510002,126.059998,123.419998,123.639999,97.007355,205201300
2008-07-29,123.980003,126.379997,123.639999,126.279999,99.078674,261505600
2008-07-30,127.110001,128.600006,126.279999,128.529999,100.844048,354710000
2008-07-31,127.400002,128.570007,126.629997,126.830002,99.510231,277402100
2008-08-01,127.120003,127.279999,125.459999,126.160004,98.984535,248690900
2008-08-04,126.040001,126.139999,124.760002,124.989998,98.066559,188239600
2008-08-05,126.019997,128.559998,124.970001,128.360001,100.710663,251577600
2008-08-06,128.020004,129.300003,127.480003,128.929993,101.157852,209555400
2008-08-07,127.959999,128.440002,126.540001,127.010002,99.651459,246312500
2008-08-08,126.580002,129.929993,126.379997,129.369995,101.503098,260811700
2008-08-11,129.470001,131.509995,129.229996,130.710007,102.554459,249425800
2008-08-12,130.279999,130.699997,128.729996,129.350006,101.487457,213200800
2008-08-13,128.789993,129.649994,127.669998,128.570007,100.875427,256393200
2008-08-14,127.839996,130.279999,127.750000,129.539993,101.636467,239555300
2008-08-15,129.929993,130.500000,129.300003,130.169998,102.130760,181000800
2008-08-18,130.429993,130.479996,127.660004,128.389999,100.734192,172275100
2008-08-19,127.419998,127.690002,126.529999,126.989998,99.635750,194673700
2008-08-20,127.389999,127.949997,126.339996,127.580002,100.098663,225498200
2008-08-21,126.750000,128.440002,126.599998,127.800003,100.271263,180609800
2008-08-22,128.669998,129.649994,127.800003,129.649994,101.722771,167715300
2008-08-25,128.800003,129.649994,126.750000,127.019997,99.659286,171936900
2008-08-26,127.019997,127.870003,126.580002,127.389999,99.949577,159117200
2008-08-27,127.550003,128.830002,127.300003,128.630005,100.922508,171032800
2008-08-28,129.279999,130.339996,129.110001,130.190002,102.146461,167537100
2008-08-29,129.729996,130.139999,128.509995,128.789993,101.048027,189195800
2008-09-02,130.029999,130.710007,127.519997,127.989998,100.420341,252364900
2008-09-03,127.879997,128.500000,126.930000,127.879997,100.334061,251947000
2008-09-04,126.970001,127.230003,123.959999,124.029999,97.313354,340042500
2008-09-05,123.290001,124.949997,122.000000,124.419998,97.619377,289503400
2008-09-08,128.039993,128.240005,124.419998,126.989998,99.635750,364075300
2008-09-09,127.099998,127.360001,122.800003,123.220001,96.677803,377326800
2008-09-10,123.889999,124.900002,122.550003,123.720001,97.070152,298916600
2008-09-11,122.120003,125.739998,121.599998,125.510002,98.474548,375369400
2008-09-12,124.290001,126.209999,123.830002,126.089996,98.929588,297851200
2008-09-15,121.629997,125.650002,119.889999,120.089996,94.222038,483607000
2008-09-16,117.199997,122.320000,117.000000,122.099998,95.799103,581744300
2008-09-17,119.639999,121.849998,116.000000,116.610001,91.491646,624095600
2008-09-18,118.050003,121.790001,113.800003,120.070000,94.206345,776114700
2008-09-19,126.699997,128.000000,123.330002,124.120003,97.947632,501087800
2008-09-22,124.449997,124.750000,120.360001,121.309998,95.730164,249966500
2008-09-23,120.849998,122.019997,118.279999,118.550003,93.552155,327470400
2008-09-24,119.349998,120.000000,117.790001,118.930000,93.852058,311818400
2008-09-25,119.400002,121.910004,118.440002,120.790001,95.319824,328253000
2008-09-26,118.830002,121.500000,118.510002,120.849998,95.367188,285917400
2008-09-29,119.139999,119.339996,110.970001,111.379997,87.894028,459562300
2008-09-30,113.510002,116.800003,110.529999,115.989998,91.531960,328154400
2008-10-01,115.269997,116.690002,113.949997,116.059998,91.587204,332783000
2008-10-02,114.949997,115.110001,111.059998,111.849998,88.264938,365337800
2008-10-03,112.860001,115.449997,109.680000,110.339996,87.073341,461798000
2008-10-06,107.150002,107.620003,100.639999,104.720001,82.638397,610637500
2008-10-07,106.839996,107.330002,99.650002,100.029999,78.937340,540012100
2008-10-08,97.519997,102.180000,96.809998,97.510002,76.948723,725414800
2008-10-09,99.660004,100.620003,90.250000,90.699997,71.574699,534485200
2008-10-10,86.760002,93.940002,83.580002,88.500000,69.838600,871026300
2008-10-13,93.870003,101.349998,89.949997,101.349998,79.979012,455584000
2008-10-14,104.699997,105.529999,97.110001,99.849998,78.795303,546268300
2008-10-15,97.459999,97.800003,89.709999,90.019997,71.038094,484627500
2008-10-16,91.290001,94.769997,86.540001,93.769997,73.997337,708811200
2008-10-17,91.989998,98.589996,91.650002,93.209999,73.555435,476649000
2008-10-20,95.349998,99.099998,94.089996,98.809998,77.974609,321294200
2008-10-21,96.970001,98.639999,95.220001,95.860001,75.646645,356502000
2008-10-22,93.199997,95.860001,87.529999,90.639999,71.527351,516168000
2008-10-23,90.290001,92.449997,85.809998,91.690002,72.355949,634666400
2008-10-24,84.059998,89.919998,84.000000,87.040001,68.686455,545812600
2008-10-27,85.970001,89.510002,83.699997,83.949997,66.248016,397288600
2008-10-28,87.339996,94.239998,84.529999,93.760002,73.989464,639939500
2008-10-29,93.769997,97.169998,92.099998,93.080002,73.452850,531270100
2008-10-30,95.779999,96.540001,92.900002,96.300003,75.993889,414582100
2008-10-31,95.080002,98.570000,94.480003,96.830002,76.412132,411394000
2008-11-03,96.779999,97.690002,95.949997,97.110001,76.633041,205419400
2008-11-04,99.059998,100.860001,96.709999,100.410004,79.237190,346793400
2008-11-05,99.199997,100.709999,95.000000,96.190002,75.907066,387844100
2008-11-06,94.459999,95.440002,90.059998,90.860001,71.700958,477721900
2008-11-07,91.650002,94.000000,90.500000,93.860001,74.068359,380391000
2008-11-10,95.209999,95.529999,90.919998,92.629997,73.097755,301773000
2008-11-11,90.760002,92.139999,88.650002,89.769997,70.840820,418498200
2008-11-12,88.230003,88.949997,85.120003,85.820000,67.723709,454330600
2008-11-13,86.129997,91.730003,82.089996,91.169998,71.945595,753141900
2008-11-14,89.410004,92.059998,86.519997,86.620003,68.355011,540352300
2008-11-17,86.379997,88.559998,85.160004,85.470001,67.447510,415254900
2008-11-18,85.150002,87.220001,82.910004,87.080002,68.718018,523811800
2008-11-19,85.910004,86.870003,80.919998,81.500000,64.314636,558327600
2008-11-20,80.129997,82.510002,75.050003,75.449997,59.540394,814180400
2008-11-21,77.459999,80.900002,74.339996,79.519997,62.752125,718536500
2008-11-24,81.919998,86.989998,80.360001,85.029999,67.100311,523305300
2008-11-25,87.300003,87.510002,83.820000,85.660004,67.597443,454112400
2008-11-26,84.300003,89.190002,84.239998,88.970001,70.209511,370134200
2008-11-28,88.629997,90.129997,88.480003,90.089996,71.093338,118308100
2008-12-01,87.510002,87.550003,81.860001,82.110001,64.796013,369927100
2008-12-02,83.470001,85.489998,82.040001,85.269997,67.289680,469508400
2008-12-03,83.400002,87.830002,83.139999,87.320000,68.907425,519863500
2008-12-04,86.059998,88.050003,83.739998,85.300003,67.313370,444173800
2008-12-05,83.650002,88.419998,82.239998,87.930000,69.388809,471905300
2008-12-08,90.339996,92.379997,88.080002,91.000000,71.811432,412859300
2008-12-09,90.370003,92.129997,88.980003,89.500000,70.627739,370790000
2008-12-10,90.320000,91.360001,89.000000,90.110001,71.109093,396187400
2008-12-11,89.540001,91.000000,87.370003,87.940002,69.396706,365061000
2008-12-12,85.550003,89.070000,85.199997,88.989998,70.225266,415060400
2008-12-15,89.019997,89.150002,86.290001,87.750000,69.246735,256694200
2008-12-16,91.879997,92.019997,88.180000,91.879997,72.505898,377699500
2008-12-17,90.839996,92.430000,90.059998,90.989998,71.803551,281819800
2008-12-18,91.400002,91.669998,88.209999,89.290001,70.462029,374673300
2008-12-19,89.099998,90.620003,88.089996,88.190002,70.158890,301451300
2008-12-22,88.580002,88.669998,85.489998,87.059998,69.259941,243759500
2008-12-23,87.529999,87.930000,85.800003,86.160004,68.543961,221625200
2008-12-24,86.449997,86.870003,86.000000,86.660004,68.941727,62061600
2008-12-26,87.239998,87.300003,86.500000,87.160004,69.339516,74767700
2008-12-29,87.239998,87.330002,85.599998,86.910004,69.140625,127795900
2008-12-30,87.510002,89.050003,86.879997,88.970001,70.779449,168256300
2008-12-31,89.080002,90.970001,88.870003,90.239998,71.789795,193987200
2009-01-02,90.440002,93.440002,89.849998,92.959999,73.953667,227566300
2009-01-05,92.629997,93.660004,91.889999,92.849998,73.866142,240349700
2009-01-06,93.639999,94.449997,92.680000,93.470001,74.359383,328260900
2009-01-07,92.000000,92.260002,90.199997,90.669998,72.131844,280899200
2009-01-08,90.160004,91.089996,89.669998,91.040001,72.426216,263834400
2009-01-09,91.160004,91.320000,85.360001,89.089996,70.874908,330953600
2009-01-12,88.839996,88.910004,86.410004,86.949997,69.172447,277858500
2009-01-13,86.730003,87.879997,86.199997,87.110001,69.299728,356432300
2009-01-14,85.540001,85.750000,83.160004,84.370003,67.119934,435491600
2009-01-15,84.120003,85.250000,81.720001,84.400002,67.143829,532647300
2009-01-16,85.860001,85.989998,83.050003,85.059998,67.668884,399237200
2009-01-20,84.230003,85.059998,80.050003,80.570000,64.096863,419855200
2009-01-21,81.940002,84.239998,80.470001,84.050003,66.865379,364360700
2009-01-22,82.419998,84.040001,81.169998,82.750000,65.831161,427940300
2009-01-23,80.900002,83.989998,80.570000,83.110001,66.117546,386800600
2009-01-26,83.589996,85.360001,82.809998,83.680000,66.571022,317978800
2009-01-27,84.129997,85.150002,83.300003,84.529999,67.247253,273789700
2009-01-28,86.400002,87.949997,86.070000,87.389999,69.522499,330007000
2009-01-29,86.110001,87.489998,84.470001,84.550003,67.263145,294392500
2009-01-30,84.980003,85.400002,82.209999,82.830002,65.894806,383383600
2009-02-02,81.570000,83.180000,81.309998,82.580002,65.695908,288233300
2009-02-03,83.099998,84.360001,82.220001,83.739998,66.618767,278385800
2009-02-04,84.300003,85.370003,83.040001,83.330002,66.292572,322989300
2009-02-05,82.699997,85.290001,77.730003,84.570000,67.279076,417679400
2009-02-06,84.860001,87.339996,84.680000,86.980003,69.196304,366101700
2009-02-09,86.959999,87.739998,86.320000,87.099998,69.291756,240075200
2009-02-10,86.269997,87.029999,82.449997,83.110001,66.117546,536212800
2009-02-11,83.449997,84.050003,82.400002,83.599998,66.507362,324442500
2009-02-12,82.169998,83.820000,81.050003,83.660004,66.555107,469302200
2009-02-13,83.550003,84.239998,82.739998,82.760002,65.839104,293998400
2009-02-17,80.160004,82.959999,79.169998,79.220001,63.022923,478910100
2009-02-18,79.790001,79.940002,78.279999,79.029999,62.871731,362964800
2009-02-19,79.839996,80.150002,78.019997,78.180000,62.195530,316867500
2009-02-20,76.730003,78.339996,75.769997,77.419998,61.590954,477176600
2009-02-23,78.269997,78.269997,74.589996,74.650002,59.387260,379641400
2009-02-24,75.290001,77.949997,74.699997,77.480003,61.638653,426260900
2009-02-25,77.139999,78.419998,75.629997,76.870003,61.153366,461985800
2009-02-26,77.820000,79.669998,75.529999,75.620003,60.158947,363353900
2009-02-27,74.010002,75.690002,73.809998,73.930000,58.814491,470510900
2009-03-02,72.519997,73.919998,70.370003,70.599998,56.165318,426452600
2009-03-03,71.610001,71.699997,69.639999,70.070000,55.743675,443761000
2009-03-04,71.230003,72.870003,70.070000,71.730003,57.064285,462753100
2009-03-05,70.099998,71.730003,68.169998,68.800003,54.733349,485549400
2009-03-06,69.400002,70.449997,67.099998,68.919998,54.828804,490470000
2009-03-09,67.949997,70.000000,67.730003,68.110001,54.184429,379905300
2009-03-10,69.510002,72.370003,69.370003,72.169998,57.414318,406227900
2009-03-11,73.000000,73.750000,71.830002,72.639999,57.788239,356648300
2009-03-12,72.620003,75.750000,71.970001,75.500000,60.063480,409702700
2009-03-13,76.010002,76.980003,74.730003,76.089996,60.532841,337474700
2009-03-16,76.959999,77.970001,75.809998,75.860001,60.349884,360644900
2009-03-17,76.070000,78.360001,75.449997,78.180000,62.195530,356814300
2009-03-18,77.809998,80.900002,77.070000,79.930000,63.587738,473273200
2009-03-19,80.930000,81.000000,78.690002,78.940002,62.800137,428520400
2009-03-20,78.760002,78.910004,76.529999,76.709999,61.462879,371078200
2009-03-23,78.739998,82.290001,78.309998,82.220001,65.877686,419933300
2009-03-24,81.239998,82.360001,80.510002,80.599998,64.579689,330271000
2009-03-25,81.230003,82.699997,79.059998,81.449997,65.260750,441775100
2009-03-26,82.250000,83.300003,81.320000,83.110001,66.590790,422025200
2009-03-27,82.050003,82.529999,81.309998,81.610001,65.388939,322332300
2009-03-30,79.800003,79.870003,77.959999,78.790001,63.129448,324108500
2009-03-31,79.559998,81.080002,79.050003,79.519997,63.714348,364238300
2009-04-01,78.529999,81.419998,78.330002,81.059998,64.948257,377018300
2009-04-02,83.080002,84.610001,81.129997,83.430000,66.847198,476230700
2009-04-03,83.489998,84.279999,82.669998,84.260002,67.512238,284646300
2009-04-06,83.339996,84.279999,82.290001,83.599998,66.983421,264866600
2009-04-07,82.250000,82.650002,81.510002,81.650002,65.421005,258947800
2009-04-08,82.059998,82.940002,81.540001,82.529999,66.126068,230402800
2009-04-09,84.669998,85.820000,84.330002,85.809998,68.754097,269653500
2009-04-13,84.919998,86.540001,84.580002,85.830002,68.770172,224847500
2009-04-14,85.029999,85.760002,84.080002,84.349998,67.584328,276598800
2009-04-15,83.839996,85.419998,83.610001,85.250000,68.305458,250726100
2009-04-16,85.930000,87.150002,84.769997,86.500000,69.306961,335202900
2009-04-17,86.830002,87.650002,86.139999,87.080002,69.771706,262649000
2009-04-20,85.540001,87.050003,83.339996,83.430000,66.847198,293690100
2009-04-21,82.820000,85.129997,82.750000,85.059998,68.153221,114090900
2009-04-22,84.290001,86.339996,84.070000,84.540001,67.736588,340395200
2009-04-23,84.709999,85.419998,83.629997,85.370003,68.401588,324903700
2009-04-24,86.029999,87.309998,85.690002,86.660004,69.435188,287703000
2009-04-27,85.680000,87.010002,85.540001,85.839996,68.778183,289581600
2009-04-28,84.970001,86.589996,84.760002,85.570000,68.561844,247926300
2009-04-29,86.519997,88.360001,86.300003,87.389999,70.020096,311505700
2009-04-30,88.550003,89.019997,86.919998,87.419998,70.044128,301419800
2009-05-01,87.440002,88.209999,86.720001,87.889999,70.420715,236110300
2009-05-04,88.550003,90.940002,88.379997,90.879997,72.816391,287120000
2009-05-05,90.570000,90.930000,89.839996,90.570000,72.568024,243036300
2009-05-06,91.680000,92.199997,90.610001,92.139999,73.825951,291941000
2009-05-07,93.010002,93.150002,90.279999,90.860001,72.800385,317728000
2009-05-08,92.029999,93.220001,91.440002,92.980003,74.498993,299081700
2009-05-11,91.699997,92.110001,91.040001,91.239998,73.104874,247923600
2009-05-12,91.629997,91.830002,89.849998,90.970001,72.888527,282431300
2009-05-13,89.739998,90.010002,88.500000,88.680000,71.053711,269619100
2009-05-14,88.720001,90.120003,88.500000,89.440002,71.662643,260098700
2009-05-15,89.370003,90.000000,88.150002,88.709999,71.077728,271502700
2009-05-18,89.550003,91.339996,88.570000,91.230003,73.096832,241447400
2009-05-19,91.180000,91.970001,90.809998,91.120003,73.008720,206102200
2009-05-20,91.949997,92.800003,90.410004,90.510002,72.519958,285722200
2009-05-21,89.459999,89.800003,88.260002,89.209999,71.478317,258988400
2009-05-22,89.459999,90.000000,88.680000,89.019997,71.326111,166811900
2009-05-26,88.360001,91.559998,88.320000,91.300003,73.152916,236318500
2009-05-27,91.440002,91.750000,89.529999,89.669998,71.846893,246015800
2009-05-28,90.459999,91.339996,89.099998,90.919998,72.848450,289095000
2009-05-29,91.419998,93.699997,90.680000,92.529999,74.138451,258641500
2009-06-01,93.669998,95.169998,93.430000,94.769997,75.933182,276246800
2009-06-02,94.400002,95.370003,94.230003,94.849998,75.997299,230874500
2009-06-03,94.040001,94.129997,92.760002,93.650002,75.035843,235310500
2009-06-04,94.000000,94.669998,93.300003,94.529999,75.740913,210102300
2009-06-05,95.489998,95.669998,93.800003,94.550003,75.756943,284257900
2009-06-08,93.839996,95.099998,93.040001,94.160004,75.444443,238565100
2009-06-09,94.690002,95.139999,94.019997,94.639999,75.829063,225125500
2009-06-10,95.480003,95.489998,93.190002,94.400002,75.636749,296100400
2009-06-11,94.580002,96.110001,94.559998,94.820000,75.973282,275414200
2009-06-12,94.400002,95.139999,94.000000,95.080002,76.181587,184361800
2009-06-15,93.959999,94.019997,92.400002,92.900002,74.434906,224190500
2009-06-16,93.230003,93.290001,91.580002,91.639999,73.425354,227319000
2009-06-17,91.599998,92.330002,90.830002,91.550003,73.353249,223445200
2009-06-18,91.690002,92.669998,91.250000,92.220001,73.890038,211725100
2009-06-19,92.580002,92.699997,91.519997,92.040001,74.162415,215655600
2009-06-22,91.139999,91.190002,89.250000,89.279999,71.938499,251913600
2009-06-23,89.470001,89.879997,88.849998,89.349998,71.994911,188309800
2009-06-24,90.160004,91.080002,89.599998,90.120003,72.615349,211577700
2009-06-25,89.669998,92.169998,89.570000,92.080002,74.194641,279411000
2009-06-26,91.769997,92.239998,91.269997,91.839996,74.001251,167579000
2009-06-29,92.110001,92.820000,91.599998,92.699997,74.694206,168481300
2009-06-30,92.720001,93.059998,91.269997,91.949997,74.089905,228888200
2009-07-01,92.339996,93.230003,92.209999,92.330002,74.396095,173041100
2009-07-02,91.129997,92.360001,89.760002,89.809998,72.365562,212309900
2009-07-06,88.940002,89.930000,88.660004,89.800003,72.357536,174499600
2009-07-07,89.709999,89.820000,88.000000,88.059998,70.955490,197088900
2009-07-08,88.589996,88.800003,87.000000,88.000000,70.907181,248050500
2009-07-09,88.610001,88.900002,87.910004,88.169998,71.044121,163777600
2009-07-10,87.699997,88.489998,87.349998,87.959999,70.874901,173520300
2009-07-13,88.309998,90.169998,87.589996,90.099998,72.599228,217413500
2009-07-14,90.379997,90.690002,89.730003,90.610001,73.010193,181487400
2009-07-15,91.809998,93.510002,90.680000,93.260002,75.145454,220877900
2009-07-16,93.000000,94.510002,92.820000,93.110001,75.024605,231174500
2009-07-17,94.059998,94.320000,93.540001,94.129997,75.846458,138561700
2009-07-20,94.680000,95.290001,94.190002,95.129997,76.652214,164179400
2009-07-21,95.870003,95.900002,94.419998,95.570000,77.006752,217718300
2009-07-22,94.959999,96.129997,94.889999,95.550003,76.990646,196068100
2009-07-23,95.610001,98.080002,95.529999,97.660004,78.690819,258795500
2009-07-24,97.199997,98.139999,96.690002,98.059998,79.013123,154003100
2009-07-27,97.879997,98.400002,97.339996,98.349998,79.246780,159259400
2009-07-28,97.660004,98.370003,97.059998,97.889999,78.876129,186685200
2009-07-29,97.440002,98.089996,96.980003,97.650002,78.682755,194399300
2009-07-30,98.830002,99.830002,98.599998,98.669998,79.504616,225575400
2009-07-31,98.650002,99.470001,98.379997,98.809998,79.617432,207358000
2009-08-03,99.849998,100.529999,99.309998,100.440002,80.930832,175776900
2009-08-04,99.989998,100.839996,99.779999,100.699997,81.140305,176714600
2009-08-05,100.769997,100.860001,99.580002,100.410004,80.906624,184726400
2009-08-06,100.870003,101.019997,99.419998,99.889999,80.487663,193203800
2009-08-07,100.940002,102.029999,100.389999,101.199997,81.543198,220640900
2009-08-10,100.739998,101.220001,100.269997,100.989998,81.373993,130898700
2009-08-11,100.540001,100.610001,99.459999,99.730003,80.358757,157301000
2009-08-12,99.559998,101.559998,99.510002,100.800003,81.220901,219052400
2009-08-13,101.260002,101.610001,100.260002,101.570000,81.841354,176449500
2009-08-14,101.519997,101.599998,99.699997,100.790001,81.212830,199616100
2009-08-17,98.849998,98.949997,98.110001,98.309998,79.214561,237667500
2009-08-18,98.529999,99.440002,98.349998,99.089996,79.843048,173461500
2009-08-19,98.309998,100.300003,98.209999,99.959999,80.544067,192812800
2009-08-20,100.089996,101.220001,99.870003,100.989998,81.373993,174131300
2009-08-21,101.820000,103.129997,101.620003,102.970001,82.969376,224605000
2009-08-24,103.389999,103.949997,102.589996,102.959999,82.961349,191279000
2009-08-25,103.370003,104.260002,102.940002,103.160004,83.122498,215310600
2009-08-26,102.839996,103.639999,102.489998,103.169998,83.130569,194620700
2009-08-27,103.110001,103.720001,101.940002,103.400002,83.315865,196230100
2009-08-28,104.230003,104.349998,102.669998,103.379997,83.299751,147024400
2009-08-31,102.370003,102.580002,101.790001,102.459999,82.558472,176051600
2009-09-01,101.949997,103.239998,99.989998,100.199997,80.737427,321276800
2009-09-02,99.779999,100.440002,99.570000,99.820000,80.431236,171805000
2009-09-03,100.400002,100.769997,99.589996,100.650002,81.100021,143572300
2009-09-04,100.849998,102.089996,100.550003,102.059998,82.236160,142687900
2009-09-08,103.000000,103.050003,102.389999,102.940002,82.945236,132909100
2009-09-09,103.120003,104.080002,102.800003,103.730003,83.581787,154612500
2009-09-10,103.800003,104.860001,103.220001,104.790001,84.435890,162902400
2009-09-11,104.989998,105.300003,104.279999,104.769997,84.419792,152360100
2009-09-14,103.879997,105.459999,103.150002,105.279999,84.830734,149593800
2009-09-15,105.449997,106.110001,104.760002,105.720001,85.185272,196795900
2009-09-16,106.099998,107.339996,105.730003,107.320000,86.474480,206406300
2009-09-17,107.169998,108.059998,106.570000,107.160004,86.345551,229170900
2009-09-18,107.150002,107.160004,106.360001,106.720001,86.400604,153799100
2009-09-21,105.889999,107.000000,105.660004,106.449997,86.182007,151892000
2009-09-22,107.080002,107.370003,106.599998,107.070000,86.683990,143126700
2009-09-23,107.320000,108.029999,105.989998,106.180000,85.963432,225947400
2009-09-24,106.410004,106.639999,104.550003,105.010002,85.016174,228636800
2009-09-25,104.779999,105.360001,104.089996,104.449997,84.562813,204059000
2009-09-28,104.849998,106.550003,104.830002,106.320000,86.076752,118285800
2009-09-29,106.510002,107.019997,105.779999,106.000000,85.817703,133733900
2009-09-30,106.360001,106.459999,104.620003,105.589996,85.485748,254383000
2009-10-01,103.000000,105.730003,102.949997,102.970001,83.364571,281840600
2009-10-02,102.019997,103.099998,101.989998,102.489998,82.975990,224748800
2009-10-05,102.900002,104.320000,102.599998,104.019997,84.214668,149875000
2009-10-06,104.769997,106.110001,104.709999,105.510002,85.420998,202491100
2009-10-07,105.269997,105.910004,105.070000,105.800003,85.655777,159200300
2009-10-08,106.550003,107.169998,105.849998,106.610001,86.311554,183305800
2009-10-09,106.639999,107.260002,106.360001,107.260002,86.837807,135008300
2009-10-12,107.760002,108.089996,107.279999,107.680000,87.177811,118031000
2009-10-13,107.389999,107.709999,106.760002,107.459999,86.999687,157692700
2009-10-14,108.720001,109.419998,107.419998,109.309998,88.497467,191421600
2009-10-15,108.779999,109.709999,108.730003,109.709999,88.821320,173873600
2009-10-16,108.800003,109.269997,108.230003,108.889999,88.157455,192069400
2009-10-19,109.070000,110.129997,108.730003,109.790001,88.886070,159530400
2009-10-20,109.949997,109.989998,108.680000,109.209999,88.416473,180921100
2009-10-21,109.040001,110.309998,108.150002,108.230003,87.623085,225379300
2009-10-22,108.190002,109.680000,107.500000,109.330002,88.513702,238444000
2009-10-23,109.690002,109.760002,107.629997,108.080002,87.501663,240033200
2009-10-26,108.199997,109.309998,106.610001,106.910004,86.554443,242028200
2009-10-27,107.029999,107.389999,106.160004,106.419998,86.157730,253266300
2009-10-28,106.150002,106.480003,104.349998,104.410004,84.530441,248821400
2009-10-29,105.190002,106.860001,104.940002,106.650002,86.343933,198110600
2009-10-30,106.300003,106.620003,103.440002,103.559998,83.842247,325608100
2009-11-02,104.129997,105.410004,103.080002,104.320000,84.457573,254222900
2009-11-03,103.739998,104.800003,103.540001,104.650002,84.724739,228362600
2009-11-04,105.510002,106.330002,104.650002,104.919998,84.943321,247996700
2009-11-05,105.660004,106.879997,105.440002,106.849998,86.505844,180015300
2009-11-06,106.260002,107.400002,106.050003,107.129997,86.732529,170954100
2009-11-09,107.949997,109.629997,107.870003,109.570000,88.707954,159495700
2009-11-10,109.309998,109.930000,108.970001,109.589996,88.724152,171899800
2009-11-11,110.309998,110.820000,109.620003,110.150002,89.177528,169466200
2009-11-12,110.000000,110.570000,108.750000,109.029999,88.270798,157144500
2009-11-13,109.309998,110.089996,108.750000,109.620003,88.748466,150963000
2009-11-16,110.379997,111.690002,110.320000,111.209999,90.035698,210922200
2009-11-17,110.919998,111.389999,110.500000,111.339996,90.140953,147134100
2009-11-18,111.260002,111.430000,110.570000,111.269997,90.084267,156486800
2009-11-19,110.510002,111.309998,109.129997,109.820000,88.910339,208734600
2009-11-20,109.250000,109.760002,109.010002,109.430000,88.594597,134196000
2009-11-23,110.720001,111.739998,110.599998,110.820000,89.719963,148010200
2009-11-24,111.000000,111.199997,110.010002,110.989998,89.857582,138420100
2009-11-25,111.169998,111.500000,110.820000,111.379997,90.173340,109564800
2009-11-27,108.400002,110.320000,108.290001,109.570000,88.707954,126001800
2009-11-30,109.480003,110.199997,108.120003,109.940002,89.007530,160874800
2009-12-01,110.919998,111.660004,110.730003,111.300003,90.108559,159613700
2009-12-02,111.279999,112.010002,110.919998,111.250000,90.068108,132315100
2009-12-03,111.550003,112.180000,110.290001,110.379997,89.363716,167324900
2009-12-04,111.839996,112.379997,110.040001,111.010002,89.873787,274907800
2009-12-07,110.910004,111.529999,110.489998,110.839996,89.736137,127973800
2009-12-08,110.040001,110.769997,109.269997,109.610001,88.740364,169863700
2009-12-09,109.580002,110.180000,109.019997,110.019997,89.072289,155063400
2009-12-10,110.699997,111.120003,110.449997,110.639999,89.574242,138014600
2009-12-11,111.110001,111.360001,110.610001,111.110001,89.954750,124854000
2009-12-14,111.870003,112.000000,111.129997,111.870003,90.570053,107141500
2009-12-15,111.459999,111.919998,111.000000,111.349998,90.149048,120408800
2009-12-16,111.800003,112.129997,111.269997,111.519997,90.286705,155358200
2009-12-17,110.720001,110.930000,110.080002,110.180000,89.201813,183390100
2009-12-18,110.199997,110.300003,109.279999,110.209999,89.706467,174591200
2009-12-21,110.760002,111.699997,110.760002,111.330002,90.618088,118039600
2009-12-22,111.570000,111.970001,111.430000,111.730003,90.943710,91707500
2009-12-23,112.000000,112.110001,111.500000,111.949997,91.122765,111783100
